,/lpc/f71858/voltage/0,/lpc/f71858/voltage/1,/lpc/f71858/voltage/2,/lpc/f71858/temperature/0,/lpc/f71858/temperature/1,/lpc/f71858/temperature/2,/lpc/f71858/fan/0,/lpc/f71858/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/temperature/0,/hdd/2/load/0
Time,"VCC3V","VSB3V","Battery","Temperature #1","Temperature #2","Temperature #3","CPU Fan","Case Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space"
04/24/2016 17:47:21,3.29600024,3.29600024,3.24800014,37.25,39.25,57.375,1236.60352,959.6929,2.30768919,1.53846145,2.30768919,3.8461566,2.50000358,53,51,49,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.9860916,4.466591,11.4934464,42.5000038,1619,30,250,150,0.900000036,0,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:22,3.29600024,3.29600024,3.24800014,37.375,39.25,57.25,1236.60352,959.6929,5.384612,3.076923,3.076923,7.716346,4.81370068,52,51,49,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.985878,4.46655655,11.4934807,42.5000038,1619,30,250,150,0.900000036,0,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:23,3.29600024,3.29600024,3.24800014,37.375,39.25,57.125,1238.64575,959.6929,3.8461566,4.615384,4.615384,6.153846,4.80769253,54,52,50,50,1862.12646,1862.12646,1862.12646,1197.0813,133.009033,27.9858017,4.466545,11.4934921,42.5000038,1616,30,250,150,0.900000036,4,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:24,3.29600024,3.31200027,3.24800014,37.5,39.25,57.125,1238.64575,959.6929,5.384612,4.615384,4.615384,5.384612,4.999995,52,51,49,48,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.9856873,4.466526,11.4935112,42.5000038,1614,30,250,150,0.900000036,0,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:25,3.29600024,3.29600024,3.24800014,37.375,39.625,57.125,1236.60352,959.6929,4.6274066,7.716346,10.0000019,10.0000019,8.085937,53,53,50,52,2128.14453,2128.14453,2128.14453,2128.14453,133.009033,27.985611,4.46651459,11.4935226,42.5000038,1608,30,250,150,0.900000036,4,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:26,3.29600024,3.31200027,3.24800014,37.5,40.25,57.625,1238.64575,959.6929,4.615384,9.230768,9.230768,15.3846149,9.615385,52,52,49,50,1197.081,1197.081,1197.081,1197.081,133.009,28.019989,4.472,11.4880371,42.5000038,1608,30,250,150,0.900000036,0,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:27,3.29600024,3.31200027,3.24800014,37.5,39.25,57.5,1236.60352,953.591858,3.834498,3.076923,4.615384,5.384612,4.227853,53,51,50,49,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.9990463,4.46865845,11.4913788,42.5000038,1607,30,250,150,0.900000036,0,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:28,3.29600024,3.29600024,3.24800014,37.625,39.25,57.875,1236.60352,952.381,4.6274066,5.384612,3.076923,3.076923,4.041469,53,51,48,50,1197.08179,1197.08179,1197.08179,1197.08179,133.009079,27.9991913,4.46868134,11.4913559,42.5000038,1609,30,250,150,0.900000036,0,34,38.630703,32,55.77468,31,66.037796
04/24/2016 17:47:30,3.29600024,3.29600024,3.24800014,37.375,39.25,57.625,1236.60352,953.591858,3.076923,4.615384,3.076923,0.7692337,2.88461447,52,51,48,48,1197.08057,1197.08057,1197.08057,1197.08057,133.008942,27.9768143,4.465111,11.4949265,42.5000038,1616,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:32,3.29600024,3.31200027,3.24800014,37.5,39.25,57.5,1236.60352,953.591858,0,3.076923,1.53846145,2.30768919,1.73076987,52,51,49,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.9886932,4.46700668,11.4930305,42.5000038,1619,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:33,3.29600024,3.29600024,3.24800014,37.25,39.25,57.25,1234.56787,960.9225,2.31971145,3.076923,2.30768919,3.8461566,2.88761854,52,51,49,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009048,27.98301,4.466099,11.4939384,42.5000038,1619,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:34,3.29600024,3.31200027,3.24800014,37.125,39.25,57.375,1236.60352,960.9225,3.8461566,3.076923,3.076923,3.8461566,3.46153378,54,52,50,50,1995.13574,1995.13574,1995.13574,1995.13574,133.009048,27.98301,4.466099,11.4939384,42.5000038,1618,30,250,150,0.900000036,4,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:35,3.29600024,3.29600024,3.24800014,37,39.25,57.25,1238.64575,959.6929,2.30768919,0.7692337,3.076923,3.076923,2.30768919,52,52,50,48,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.9830551,4.46610641,11.4939308,42.5000038,1617,30,250,150,0.900000036,2,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:36,3.29600024,3.29600024,3.24800014,37.125,39.5,57.25,1238.64575,959.6929,4.615384,5.384612,6.153846,7.69230747,5.961543,52,52,50,49,1197.081,1197.081,1330.09009,1330.09009,133.009,27.982933,4.46608734,11.49395,42.5000038,1617,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:37,3.28000021,3.29600024,3.232,37.25,39.875,57.5,1238.64575,959.6929,4.615384,7.69230747,8.4615345,8.4615345,7.30769634,53,54,50,50,1197.08167,1197.08167,1197.08167,1197.08167,133.009064,28.0028458,4.469265,11.4907722,42.5000038,1606,30,250,150,0.900000036,5,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:38,3.29600024,3.29600024,3.24800014,37,40,57.75,1238.64575,959.6929,5.349648,6.911421,5.384612,10.76923,7.10372925,53,53,49,48,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.0010529,4.468979,11.4910583,42.5000038,1609,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:39,3.29600024,3.31200027,3.24800014,37.375,39.5,57.375,1236.60352,953.591858,4.615384,4.615384,3.076923,7.69230747,4.999995,52,51,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.9993362,4.468704,11.491333,42.5000038,1611,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:40,3.29600024,3.31200027,3.24800014,37.375,40.375,57.25,1238.64575,953.591858,9.230768,10.0000019,6.92307949,13.0769253,9.80769348,53,52,50,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.0017548,4.46908951,11.4909477,42.5000038,1611,30,250,150,0.900000036,5,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:41,3.29600024,3.31200027,3.24800014,37.375,39.5,57.375,1234.56787,952.381,0.7692337,3.076923,3.076923,6.983173,3.47656,53,52,48,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.9741211,4.46467972,11.4953575,42.5000038,1616,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:42,3.29600024,3.31200027,3.24800014,37.375,39.75,57.25,1236.60352,952.381,4.60373163,3.8461566,1.53846145,10.0000019,4.99708652,51,51,50,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,27.9639359,4.46305466,11.4969826,42.5000038,1617,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:43,3.29600024,3.29600024,3.232,37.5,40.25,57.375,1238.64575,952.381,8.4615345,11.5384579,13.8461533,14.6153812,12.1153831,54,52,50,50,1197.08118,1197.08118,1197.08118,1596.10828,133.009018,28.0152054,4.471237,11.4888,42.5000038,1610,30,250,150,0.900000036,11,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:44,3.29600024,3.29600024,3.24800014,37.375,40,57.375,1236.60352,959.6929,8.485961,3.8461566,6.153846,5.384612,5.9676466,55,53,55,50,1197.08167,1197.08167,1197.08167,1197.08167,133.009064,27.9836121,4.466194,11.4938431,42.5000038,1615,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:45,3.29600024,3.31200027,3.24800014,37.375,39.375,57.375,1234.56787,960.9225,1.53846145,0.7692337,3.076923,2.30768919,1.9230783,52,52,49,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,27.9735413,4.464588,11.4954491,42.5000038,1617,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:46,3.29600024,3.31200027,3.24800014,37.375,39.5,57.375,1236.60352,952.381,3.076923,1.53846145,1.53846145,3.076923,2.30768919,53,51,49,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.9730911,4.46451569,11.4955215,42.0000038,1618,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:47,3.29600024,3.29600024,3.24800014,37.375,39.375,57.5,1238.64575,952.381,5.384612,7.716346,8.4615345,4.615384,6.544471,61,56,54,52,2926.199,1197.08142,2926.199,1197.08142,133.009048,28.0250244,4.472805,11.4872322,42.5000038,1615,30,250,150,0.900000036,1,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:48,3.29600024,3.29600024,3.24800014,37.375,40.625,57.375,1236.60352,959.6929,11.515152,6.153846,6.153846,10.0000019,8.455706,53,51,50,51,1197.081,1197.081,1197.081,1197.081,133.009,28.125679,4.48886871,11.4711685,42.5000038,1610,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:49,3.29600024,3.29600024,3.24800014,37.375,42,57.875,1274.42651,959.6929,16.1778812,17.6923027,11.5384579,11.5384579,14.2367783,54,54,51,51,1197.08081,1197.08081,1197.08081,2926.19775,133.008987,28.24466,4.50785828,11.452179,42.5000038,1606,30,250,150,0.900000036,9,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:50,3.29600024,3.29600024,3.24800014,37.125,41.375,57.5,1236.60352,959.6929,10.7226133,6.153846,9.230768,7.69230747,8.44988251,56,57,57,54,1197.08154,2926.19922,2926.19922,2926.19922,133.009048,28.2426,4.50753,11.452507,42.5000038,1603,30,500,1250,1.0200001,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:51,3.29600024,3.31200027,3.24800014,37.5,40.5,57.75,1272.26465,952.381,3.10096145,9.230768,3.8461566,6.92307949,5.775243,53,53,50,50,1995.13574,1995.13574,1995.13574,1197.08142,133.009048,28.2437973,4.507721,11.4523163,42.5000038,1605,30,250,150,0.900000036,6,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:52,3.29600024,3.29600024,3.24800014,37.25,40,57.625,1274.42651,952.381,8.4615345,6.92307949,6.92307949,5.384612,6.923074,53,52,50,50,1197.08093,1197.08093,1197.08093,1197.08093,133.009,28.2480545,4.5084,11.4516373,42.5000038,1604,30,250,150,0.900000036,1,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:53,3.29600024,3.31200027,3.24800014,37,39.5,57.375,1236.60352,953.591858,0.7692337,3.076923,1.53846145,2.30768919,1.92308426,51,52,49,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,28.2479553,4.5083847,11.4516525,42.5000038,1613,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:54,3.29600024,3.31200027,3.24800014,37.125,39.875,57.625,1276.5957,953.591858,11.5384579,10.0000019,7.69230747,10.0000019,9.807688,60,56,53,54,2926.19727,2926.19727,2926.19727,2926.19727,133.008972,27.9816742,4.465885,11.4941521,43.0000038,1605,30,500,1250,1.0200001,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:55,3.29600024,3.29600024,3.24800014,37.125,41,57.625,1238.64575,959.6929,13.8461533,7.69230747,7.69230747,10.0000019,9.807688,56,56,52,55,2793.19067,2793.19067,2793.19067,2793.19067,133.009079,28.0601654,4.47841263,11.4816246,42.5000038,1606,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:56,3.29600024,3.29600024,3.24800014,37.375,40.875,57.5,1236.60352,959.6929,5.396634,4.615384,3.8461566,8.426571,5.57118654,53,52,50,49,1197.081,1197.081,1197.081,1197.081,133.009,28.0822754,4.481941,11.478096,42.5000038,1611,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:57,3.29600024,3.29600024,3.24800014,37.25,39.625,57.75,1238.64575,960.9225,1.53846145,2.30768919,3.8461566,5.384612,3.26923132,52,51,49,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,28.0715637,4.48023224,11.479805,42.5000038,1614,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:58,3.29600024,3.29600024,3.24800014,37.5,39.375,57.375,1236.60352,960.9225,0.7692337,4.615384,1.53846145,0,1.73076987,51,51,48,49,1197.081,1197.081,1197.081,1197.081,133.009,28.0664063,4.47940826,11.480629,42.5000038,1618,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:47:59,3.29600024,3.31200027,3.24800014,37.375,39.25,57.25,1236.60352,959.6929,0.7692337,2.30768919,3.076923,0,1.53846145,53,51,49,48,1197.081,1197.081,1197.081,1197.081,133.009,28.0661926,4.479374,11.4806633,42.5000038,1616,30,250,150,0.900000036,0,34,38.630703,33,55.77466,31,66.037796
04/24/2016 17:48:01,3.29600024,3.29600024,3.24800014,37.5,39.5,57.125,1236.60352,952.381,2.29603648,3.8461566,0.7692337,0.7692337,1.92016363,52,51,49,49,1197.081,1197.081,1197.081,1197.081,133.009,28.0224228,4.472389,11.487648,42.5000038,1616,30,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:02,3.29600024,3.29600024,3.24800014,37.375,39.5,57.125,1274.42651,953.591858,0.7692337,3.076923,2.30768919,1.53846145,1.9230783,52,52,49,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009033,28.0217056,4.472275,11.4877625,42.5000038,1617,30,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:03,3.29600024,3.29600024,3.24800014,37.375,39.25,57,1272.26465,953.591858,2.30768919,3.8461566,1.53846145,1.53846145,2.30769515,52,52,51,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,28.0217056,4.472275,11.4877625,42.5000038,1615,30,250,150,0.900000036,6,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:04,3.29600024,3.29600024,3.24800014,37,39.5,56.875,1236.60352,953.591858,6.153846,4.60373163,0,3.8461566,3.6509335,53,52,50,48,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.021637,4.47226334,11.4877739,42.5000038,1616,30,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:05,3.29600024,3.31200027,3.24800014,37.25,40,57.125,1236.60352,953.591858,2.30768919,5.384612,0.7692337,3.076923,2.88461447,53,51,50,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.98973,4.46717072,11.4928665,42.5000038,1616,30,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:06,3.29600024,3.31200027,3.24800014,37.25,39.75,57.125,1238.64575,953.591858,2.30768919,4.615384,0.7692337,1.53846145,2.30769515,53,51,50,49,1197.081,1197.081,1197.081,1197.081,133.009018,27.9739227,4.464649,11.495388,42.0000038,1617,30,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:07,3.29600024,3.31200027,3.24800014,37.125,39.25,57.25,1236.60352,952.381,0,1.53846145,0.7692337,1.53846145,0.9615421,52,52,50,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.973877,4.46464157,11.4953957,42.0000038,1616,30,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:08,3.29600024,3.29600024,3.24800014,37.125,39.25,57.125,1236.60352,952.381,0.7692337,0.7692337,3.076923,0,1.15385056,52,51,50,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.9707947,4.46414948,11.4958878,42.5000038,1615,30,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:09,3.29600024,3.29600024,3.24800014,37.375,39.375,57.25,1236.60352,952.381,3.858173,4.615384,0.7692337,2.30768919,2.8876245,53,52,49,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.92997,4.457634,11.5024033,42.0000038,1610,25,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:10,3.29600024,3.29600024,3.24800014,37.5,39.25,57,1236.60352,960.9225,3.076923,1.53846145,1.53846145,2.30768919,2.11538672,52,51,50,47,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.9299469,4.45763,11.5024071,42.5000038,1478,25,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:11,3.29600024,3.29600024,3.24800014,37.5,39.25,57.25,1236.60352,960.9225,5.384612,3.06526423,3.8461566,4.615384,4.227853,56,54,52,52,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.9811935,4.465809,11.4942284,42.5000038,1424,25,250,150,0.900000036,14,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:12,3.29600024,3.29600024,3.24800014,37.375,40.625,57.125,1236.60352,962.1552,20.7692261,15.3613033,14.6153812,15.3846149,16.5326347,60,57,54,59,2926.19849,2926.19849,2926.19849,2926.19849,133.009033,27.7867966,4.434784,11.5252533,42.5000038,1397,25,250,150,0.900000036,16,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:13,3.29600024,3.31200027,3.24800014,37.375,41,57.25,1236.60352,962.1552,6.153846,3.8461566,3.8461566,4.60373163,4.61246967,53,52,50,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.838974,4.44311142,11.5169258,42.0000038,1431,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:14,3.29600024,3.29600024,3.24800014,37.5,40.5,57.25,1236.60352,962.1552,8.4615345,5.384612,4.615384,8.4615345,6.730771,54,51,51,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.8112488,4.43868637,11.5213509,42.0000038,1450,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:15,3.29600024,3.31200027,3.24800014,37.5,40.25,57.25,1236.60352,954.805847,9.230768,2.30768919,6.153846,13.0769253,7.69230747,54,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.8112488,4.43868637,11.5213509,43.0000038,1458,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:16,3.29600024,3.29600024,3.24800014,37.375,39.875,57.125,1272.26465,953.591858,3.8461566,0.7692337,3.076923,2.30768919,2.50000358,52,51,49,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.8111343,4.4386673,11.52137,42.0000038,1461,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:17,3.29600024,3.29600024,3.24800014,37.25,39.5,56.875,1236.60352,960.9225,3.076923,3.076923,0.7692337,6.92307949,3.46153975,52,51,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.8112259,4.43868256,11.5213547,42.0000038,1462,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:18,3.29600024,3.31200027,3.24800014,37.25,39.625,56.625,1238.64575,953.591858,3.8461566,2.30768919,3.076923,3.076923,3.076923,54,51,49,49,1197.081,1197.081,1197.081,1197.081,133.009018,27.81118,4.438675,11.5213623,42.5000038,1463,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:19,3.29600024,3.31200027,3.24800014,37.375,39.5,56.75,1238.64575,954.805847,2.30768919,6.153846,0,3.076923,2.88461447,52,52,49,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009048,27.8112717,4.43869,11.521347,42.0000038,1464,27,250,150,0.900000036,15,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:20,3.29600024,3.31200027,3.24800014,37.5,39.5,57,1236.60352,953.591858,0.7692337,4.615384,2.30768919,2.30768919,2.50000358,53,51,50,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.8111572,4.438671,11.5213661,42.5000038,1463,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:21,3.29600024,3.29600024,3.24800014,37.375,39.5,57.125,1234.56787,953.591858,1.53846145,3.076923,2.30768919,3.8461566,2.692306,52,51,50,49,1197.08032,1197.08032,1197.08032,1197.08032,133.008926,27.8112717,4.43869,11.521347,42.5000038,1463,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:22,3.29600024,3.29600024,3.24800014,37.25,39.875,56.875,1236.60352,953.591858,9.988344,3.076923,4.615384,5.384612,5.76631451,51,52,49,48,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.7877884,4.43494034,11.5250969,42.0000038,1463,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:23,3.29600024,3.31200027,3.24800014,37.375,39.75,56.875,1238.64575,962.1552,2.30768919,1.53846145,0.7692337,2.30768919,1.73076987,52,50,51,47,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.7877884,4.43494034,11.5250969,42.0000038,1457,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:24,3.29600024,3.29600024,3.24800014,37.25,39.75,56.875,1274.42651,960.9225,6.92307949,3.8461566,2.30768919,4.615384,4.42307568,52,51,50,48,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,27.7879028,4.43495941,11.5250778,42.5000038,1459,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:25,3.29600024,3.29600024,3.24800014,37,39.25,57.125,1236.60352,954.805847,0,2.28472948,0.7692337,1.53846145,1.14811063,53,51,50,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.7877655,4.43493652,11.5251007,42.5000038,1463,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:26,3.29600024,3.31200027,3.24800014,37,39.5,56.625,1238.64575,960.9225,3.076923,3.076923,0.7692337,4.615384,2.88461447,52,51,50,50,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.787735,4.43493271,11.5251045,42.5000038,1457,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:27,3.29600024,3.29600024,3.24800014,37.125,39.375,56.875,1236.60352,962.1552,3.8461566,1.53846145,0.7692337,1.53846145,1.9230783,52,51,50,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.7847977,4.4344635,11.5255737,42.0000038,1461,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:28,3.29600024,3.29600024,3.24800014,37.25,40.125,56.75,1240.69482,960.9225,19.2548027,16.1538486,13.8461533,16.1538486,16.35216,62,57,54,54,2926.19873,1197.0813,2926.19873,2926.19873,133.009033,27.8588181,4.44627762,11.51376,42.0000038,1454,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:29,3.29600024,3.29600024,3.24800014,37.5,44.125,57,1238.64575,960.9225,14.6153812,7.69230747,3.076923,6.92307949,8.076924,54,52,50,50,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.9136963,4.455036,11.5050011,42.5000038,1457,27,250,150,0.900000036,0,34,38.630703,33,55.7748337,31,66.037796
04/24/2016 17:48:31,3.29600024,3.31200027,3.24800014,37.375,42.875,57.125,1278.77234,974.6589,1.53846145,1.53846145,1.53846145,0.7692337,1.346153,53,51,50,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009033,27.901123,4.45302963,11.5070076,42.5000038,1462,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:32,3.29600024,3.31200027,3.24800014,37.5,40.25,56.875,1280.95642,968.3667,2.30768919,0,0,2.30768919,1.15385056,52,51,49,48,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.90007,4.452862,11.5071754,42.0000038,1466,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:33,3.29600024,3.29600024,3.24800014,37.5,39.5,57,1238.64575,964.630249,0.7692337,3.076923,3.076923,0.7692337,1.9230783,52,52,50,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009033,27.9001389,4.452873,11.507164,42.5000038,1466,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:34,3.29600024,3.29600024,3.24800014,37.25,40.625,56.875,1238.64575,963.3911,5.384612,8.4615345,6.92307949,7.69230747,7.115382,53,51,50,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.9495468,4.460758,11.499279,42.5000038,1463,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:35,3.29600024,3.29600024,3.24800014,37.125,39.75,56.75,1238.64575,956.022949,5.384612,1.53846145,3.8461566,6.153846,4.23076725,52,51,50,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008972,27.94802,4.460514,11.4995232,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:36,3.29600024,3.31200027,3.24800014,37.125,39.625,56.75,1236.60352,954.805847,5.384612,10.76923,9.230768,6.153846,7.884616,54,53,51,56,2926.19751,2926.19751,1197.08081,2926.19751,133.008972,27.97911,4.465477,11.49456,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:37,3.29600024,3.29600024,3.24800014,37,40.75,56.875,1274.42651,954.805847,13.8461533,23.0769215,13.0769253,11.5268049,15.3817,60,59,54,55,2926.19971,2926.19971,2926.19971,2926.19971,133.009079,27.8055878,4.43778229,11.5222549,42.5000038,1454,27,250,150,0.900000036,13,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:38,3.29600024,3.31200027,3.24800014,37.375,41,57,1238.64575,962.1552,2.30768919,1.5625,4.615384,4.615384,3.27523947,53,53,50,50,1197.08081,1197.08081,1197.08081,1197.08081,133.008972,27.7993927,4.43679428,11.523243,42.5000038,1459,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
